hedId	Level	rdfs:label	omn:SubClassOf	Attributes	dc:description
HED_0042364	3	Postictal-sleep	Postictal-semiology	annotation=dc:source Beniczky ea 2017 Table 11, annotation=dc:source Beniczky ea 2013 Appendix S5	Invincible need to sleep after a seizure.
HED_0042365	3	Postictal-unilateral-myoclonic-jerks	Postictal-semiology	annotation=dc:source Beniczky ea 2017 Table 11, annotation=dc:source Beniczky ea 2013 Appendix S5	Unilateral myoclonic jerks. Myoclonus: sudden, brief (<100 ms) involuntary single or multiple contraction(s) of muscles(s) or muscle groups of variable topography (axial, proximal limb, distal).
HED_0042366	3	Postictal-other-unilateral-motor-phenomena	Postictal-semiology	requireChild, annotation=dc:source Beniczky ea 2017 Table 11, annotation=dc:source Beniczky ea 2013 Appendix S5	Unilateral motor phenomena, other then specified above, occurring in the postictal phase.
HED_0042367	4	Postictal-other-unilateral-motor-phenomena-#	Postictal-other-unilateral-motor-phenomena	takesValue, valueClass=textClass	Free text.
HED_0042368	2	Episode-time-context-property	Episode-property	annotation=dc:source Beniczky ea 2017 Section 10	Additional clinically relevant features related to episodes can be scored under timing and context. If needed, episode duration can be tagged with suggested tag.
HED_0042369	3	Episode-consciousness-affected	Episode-time-context-property	suggestedTag=False, suggestedTag=Some, suggestedTag=True, suggestedTag=Property-not-possible-to-determine, annotation=dc:source Beniczky ea 2017 Table 13	
HED_0042370	3	Episode-awareness	Episode-time-context-property	suggestedTag=True, suggestedTag=False, annotation=dc:source Beniczky ea 2017 Table 13	False: the patient is not aware of the episode. True: the patient is aware of the episode.
HED_0042371	3	Episode-event-count	Episode-time-context-property	requireChild, suggestedTag=Property-not-possible-to-determine, annotation=dc:source Beniczky ea 2017 Table 13	Number of stereotypical episodes during the recording.
HED_0042372	4	Episode-event-count-#	Episode-event-count	takesValue, valueClass=numericClass	
HED_0042373	3	Status-epilepticus	Episode-time-context-property	annotation=dc:source Beniczky ea 2017 Table 13	Episode with duration >30 min but not precisely determined (status epilepticus).
HED_0042374	3	Episode-prodrome	Episode-time-context-property	suggestedTag=True, suggestedTag=False, annotation=dc:source Blume ea 2001, annotation=dc:source Beniczky ea 2017 Table 13	Prodrome is a preictal phenomenon, and it is defined as a subjective or objective clinical alteration (e.g., ill-localized sensation or agitation) that heralds the onset of an epileptic seizure but does not form part of it (Blume ea 2001). Therefore, prodrome should be distinguished from aura (which is an ictal phenomenon). If prodrome present/true + free text.
HED_0042375	4	Episode-prodrome-#	Episode-prodrome	takesValue, valueClass=textClass	Free text.
HED_0042376	3	Initial-ictal-phase	Episode-time-context-property	suggestedTag=Asleep, suggestedTag=Awake	
HED_0042377	3	Subsequent-ictal-phase	Episode-time-context-property		
HED_0042378	3	Post-ictal-phase	Episode-time-context-property		
HED_0042379	3	Episode-tongue-biting	Episode-time-context-property	suggestedTag=True, suggestedTag=False, annotation=dc:source Beniczky ea 2017 Table 13	
HED_0042380	1	Other-feature-property	Feature-property	requireChild	
HED_0042381	2	Artifact-significance-to-recording	Other-feature-property	annotation=dc:source Beniczky ea 2017 Section 12	It is important to score the significance of the described artifacts: recording is not interpretable, recording of reduced diagnostic value, does not interfere with the interpretation of the recording.
HED_0042382	3	Recording-not-interpretable-due-to-artifact	Artifact-significance-to-recording		
HED_0042383	4	Recording-not-interpretable-due-to-artifact-#	Recording-not-interpretable-due-to-artifact	takesValue, valueClass=textClass	Free text.
HED_0042384	3	Recording-of-reduced-diagnostic-value-due-to-artifact	Artifact-significance-to-recording		
HED_0042385	4	Recording-of-reduced-diagnostic-value-due-to-artifact-#	Recording-of-reduced-diagnostic-value-due-to-artifact	takesValue, valueClass=textClass	Free text.
HED_0042386	3	Artifact-does-not-interfere-recording	Artifact-significance-to-recording		
HED_0042387	4	Artifact-does-not-interfere-recording-#	Artifact-does-not-interfere-recording	takesValue, valueClass=textClass	Free text.
HED_0042388	2	Feature-significance-to-recording	Other-feature-property	suggestedTag=Normal, suggestedTag=Abnormal, suggestedTag=Property-not-possible-to-determine	Significance of feature. When normal/abnormal could be labeled with with suggested tags.
HED_0042389	3	Feature-significance-to-recording-#	Feature-significance-to-recording	takesValue, valueClass=textClass	Free text.
HED_0042390	2	Feature-frequency	Other-feature-property	requireChild, suggestedTag=Symmetrical, suggestedTag=Asymmetrical	Value in Hz (number) typed in.
HED_0042391	3	Feature-frequency-#	Feature-frequency	takesValue, valueClass=numericClass, unitClass=frequencyUnits	
HED_0042392	2	Feature-amplitude	Other-feature-property	requireChild, suggestedTag=Symmetrical, suggestedTag=Asymmetrical	Value in microvolts (number) typed in, e.g. (Feature-amplitude/number uv)
HED_0042393	3	Feature-amplitude-#	Feature-amplitude	takesValue, valueClass=numericClass, unitClass=electricPotentialUnits	
HED_0042394	2	Feature-stopped-by	Other-feature-property	requireChild	
HED_0042395	3	Feature-stopped-by-#	Feature-stopped-by	takesValue, valueClass=textClass	Free text.
HED_0042396	2	Property-not-possible-to-determine	Other-feature-property		Not possible to determine.
HED_0042397	3	Property-not-possible-to-determine-#	Property-not-possible-to-determine	takesValue, valueClass=textClass	Free text.
HED_0042398	0	Interictal-activity	HedTag	annotation=dc:source Beniczky ea 2013 Appendix S1, annotation=dc:source Beniczky ea 2017 Table 5	EEG pattern / transient that is distinguished from the background activity, considered abnormal, but is not recorded during ictal period (seizure) or postictal period; the presence of interictal activity does not necessarily imply that the patient has epilepsy.
HED_0042399	1	Epileptiform-interictal-activity	Interictal-activity	suggestedTag=Spike, suggestedTag=Spike-and-slow-wave, suggestedTag=Runs-of-rapid-spikes, suggestedTag=Polyspikes, suggestedTag=Polyspike-and-slow-wave, suggestedTag=Sharp-wave, suggestedTag=Sharp-and-slow-wave, suggestedTag=Slow-sharp-wave, suggestedTag=High-frequency-oscillation, suggestedTag=Hypsarrhythmia-classic, suggestedTag=Hypsarrhythmia-modified, suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Feature-propagation, suggestedTag=Multifocal-feature, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, suggestedTag=Feature-incidence, annotation=dc:source Beniczky ea 2013 Appendix S4, annotation=dc:source Morphologies from Beniczky ea 2017 Table 5. annotation	Transients distinguishable from background activity, with characteristic spiky morphology, typically, but neither exclusively, nor invariably found in interictal EEGs of people with epilepsy.
HED_0042400	1	Abnormal-interictal-rhythmic-activity	Interictal-activity	suggestedTag=Rhythmic-property, suggestedTag=Polymorphic-delta-activity, suggestedTag=Frontal-intermittent-rhythmic-delta-activity, suggestedTag=Occipital-intermittent-rhythmic-delta-activity, suggestedTag=Temporal-intermittent-rhythmic-delta-activity, suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, suggestedTag=Feature-incidence, annotation=dc:source Beniczky ea 2013 Appendix S4, annotation=dc:source Morphologies from Beniczky ea 2017 Table 5, annotation=dc:source Suggested tags from Beniczky ea 2017 Section 8	Activity of frequency lower than alpha, that clearly exceeds the amount considered physiologically normal for patient age and state of alertness.
HED_0042401	1	Interictal-special-patterns	Interictal-activity	annotation=dc:source Beniczky ea 2017 Table 5	
HED_0042402	2	Interictal-periodic-discharges	Interictal-special-patterns	suggestedTag=RPP-morphology, suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=RPP-time-related-feature, annotation=dc:source Beniczky ea 2017 Table 5	Periodic discharge not further specified (PDs).
HED_0042403	3	Generalized-periodic-discharges	Interictal-periodic-discharges	annotation=dc:source Beniczky ea 2017 Table 5, annotation=dc:source Hirsch ea 2013	GPDs. The term generalized refers to any bilateral, bisynchronous and symmetric pattern, even if it has a restricted field (e.g. bifrontal).
HED_0042404	3	Lateralized-periodic-discharges	Interictal-periodic-discharges	annotation=dc:source Beniczky ea 2017 Table 5, annotation=dc:source Hirsch ea 2013	LPDs. Lateralized includes unilateral and bilateral synchronous but asymmetric; includes focal, regional and hemispheric patterns.
HED_0042405	3	Bilateral-independent-periodic-discharges	Interictal-periodic-discharges	annotation=dc:source Beniczky ea 2017 Table 5, annotation=dc:source Hirsch ea 2013	BIPDs. Bilateral Independent refers to the presence of 2 independent (asynchronous) lateralized patterns, one in each hemisphere.
HED_0042406	3	Multifocal-periodic-discharges	Interictal-periodic-discharges	annotation=dc:source Beniczky ea 2017 Table 5, annotation=dc:source Hirsch ea 2013	MfPDs. Multifocal refers to the presence of at least three independent lateralized patterns with at least one in each hemisphere.
HED_0042407	2	Extreme-delta-brush	Interictal-special-patterns	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2017 Table 5	
HED_0042408	0	Physiologic-pattern	HedTag	annotation=dc:source Beniczky ea 2013 Appendix S1, annotation=dc:source Beniczky ea 2017 Table 14	EEG graphoelements or rhythms that are considered normal. They only should be scored if the physician considers that they have a specific clinical significance for the recording.
HED_0042409	1	Rhythmic-activity-pattern	Physiologic-pattern	suggestedTag=Rhythmic-property, suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2017 Table 14	Rhythmic activity.
HED_0042410	1	Slow-alpha-variant-rhythm	Physiologic-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	Characteristic rhythms mostly at 4-5 Hz, recorded most prominently over the posterior regions of the head. The signals generally alternate or are intermixed with the alpha rhythm to which they are often harmonically related. Amplitude varies but is frequently close to 50 micro V. Blocked or attenuated by attention, especially visual, and mental effort. Comment: slow alpha variant rhythms should be distinguished from posterior slow waves characteristic of children and adolescents and occasionally seen in young adults.
HED_0042411	1	Fast-alpha-variant-rhythm	Physiologic-pattern	suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	Characteristic rhythm at 14-20 Hz, detected most prominently over the posterior regions of the head. May alternate or be intermixed with alpha rhythm. Blocked or attenuated by attention, especially visual, and mental effort.
HED_0042412	1	Lambda-wave	Physiologic-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	Diphasic sharp transient occurring over occipital regions of the head of waking subjects during visual exploration. The main component is positive relative to other areas. Time-locked to saccadic eye movement. Amplitude varies but is generally below 50 microV.
HED_0042413	1	Posterior-slow-waves-youth	Physiologic-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	Waves in the delta and theta range, of variable form, lasting 0.35 to 0.5 s or longer without any consistent periodicity, found in the range of 6-12 years (occasionally seen in young adults). Alpha waves are almost always intermingled or superimposed. Reactive similar to alpha activity.
HED_0042414	1	Diffuse-slowing-hyperventilation	Physiologic-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	Bilateral, diffuse slowing of brain signals during hyperventilation. Recorded in 70 percent of normal children (3-5 years) and less then 10 percent of adults. Slowing usually appears in the posterior regions and spreads forward in younger age groups, whereas slowing tends to appear in the frontal regions and spreads backward in the older age group.
HED_0042415	1	Photic-driving	Physiologic-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	Physiologic response consisting of rhythmic activity elicited over the posterior regions of the head by repetitive photic stimulation at frequencies of about 5-30 Hz. Comments: term should be limited to activity time-locked to the stimulus and of frequency identical or harmonically related to the stimulus frequency. Photic driving should be distinguished from the visual evoked potentials elicited by isolated flashes of light or flashes repeated at very low frequency.
HED_0042416	1	Photomyogenic-response	Physiologic-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	A response to intermittent photic stimulation characterized by the appearance in the record of brief, repetitive muscular artifacts (spikes) over the anterior regions of the head. These often increase gradually in amplitude as stimuli are continued and cease promptly when the stimulus is withdrawn. Comment: this response is frequently associated with flutter of the eyelids and vertical oscillations of the eyeballs and sometimes with discrete jerking mostly involving the musculature of the face and head. (Preferred to synonym: photo-myoclonic response).
HED_0042417	1	Arousal-pattern	Physiologic-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	Arousal pattern in children. Prolonged, marked high voltage 4-6/s activity in all leads with some intermixed slower frequencies.
HED_0042418	1	Frontal-arousal-rhythm	Physiologic-pattern	suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	Prolonged (up to 20s) rhythmical sharp or spiky activity over the frontal areas (maximum over the frontal midline) seen at arousal from sleep in children with minimal cerebral dysfunction.
HED_0042419	1	Other-physiologic-pattern	Physiologic-pattern	requireChild	
HED_0042420	2	Other-physiologic-pattern-#	Other-physiologic-pattern	takesValue, valueClass=textClass	Free text.
HED_0042421	0	Polygraphic-channel-feature	HedTag	annotation=dc:source Beniczky ea 2017 Section 13	Changes observed in polygraphic channels can be scored: EOG, Respiration, ECG, EMG, other polygraphic channel (+ free text), and their significance logged (normal, abnormal, no definite abnormality).
HED_0042422	1	EOG-channel-feature	Polygraphic-channel-feature	suggestedTag=Feature-significance-to-recording, annotation=dc:source Beniczky ea 2017 Section 13	Electrooculogram (EOG) channel features.
HED_0042423	2	EOG-channel-feature-#	EOG-channel-feature	takesValue, valueClass=textClass	Free text.
HED_0042424	1	Respiration-channel-feature	Polygraphic-channel-feature	suggestedTag=Feature-significance-to-recording, annotation=dc:source Beniczky ea 2017 Section 13 Table 16	Findings in respiration sensors.
HED_0042425	2	Oxygen-saturation	Respiration-channel-feature	requireChild, annotation=dc:source Beniczky ea 2013 Table 9, annotation=dc:source Beniczky ea 2017 Table 16	Percentage.
HED_0042426	3	Oxygen-saturation-#	Oxygen-saturation	takesValue, valueClass=numericClass	
HED_0042427	2	Apnea	Respiration-channel-feature	annotation=dc:source Wikipedia, annotation=dc:source Beniczky ea 2013 Table 9	Temporary cessation of breathing. Duration range in seconds.
HED_0042428	3	Apnea-#	Apnea	takesValue, valueClass=numericClass	
HED_0042429	2	Hypopnea	Respiration-channel-feature	annotation=dc:source Wikipedia, annotation=dc:source Beniczky ea 2013 Table 9	Overly shallow breathing or an abnormally low respiratory rate. Duration (range in seconds).
HED_0042430	3	Hypopnea-#	Hypopnea	takesValue, valueClass=numericClass	
HED_0042431	2	Apnea-hypopnea-index	Respiration-channel-feature	suggestedTag=Frequency, annotation=dc:source Wikipedia, annotation=dc:source Beniczky ea 2013 Table 9	Events/hour as calculated by dividing the number of apnoea and hypopnoea events by the number of hours of sleep.
HED_0042432	3	Apnea-hypopnea-index-#	Apnea-hypopnea-index	takesValue, valueClass=numericClass	
HED_0042433	2	Periodic-respiration	Respiration-channel-feature	annotation=dc:source Wikipedia, annotation=dc:source Beniczky ea 2017 Table 16	Three or more episodes of central apnea lasting at least 4 seconds, separated by no more than 30 seconds of normal breathing.
HED_0042434	3	Periodic-respiration-#	Periodic-respiration	takesValue, valueClass=textClass, annotation=dc:source Beniczky ea 2017 Table 16	Free text.
HED_0042435	2	Tachypnea	Respiration-channel-feature	suggestedTag=Frequency, annotation=dc:source Beniczky ea 2017 Table 16	Numerical value for cycles / minute.
HED_0042436	3	Tachypnea-#	Tachypnea	takesValue, valueClass=numericClass	
HED_0042437	2	Other-respiration-feature	Respiration-channel-feature	requireChild, annotation=dc:source Beniczky ea 2017 Table 16	
HED_0042438	3	Other-respiration-feature-#	Other-respiration-feature	takesValue, valueClass=textClass	Free text.
HED_0042439	1	ECG-channel-feature	Polygraphic-channel-feature	suggestedTag=Feature-significance-to-recording, annotation=dc:source Beniczky ea 2017 Section 13 Table 16	Findings in Electrocardiogram recordings.
HED_0042440	2	ECG-QT-period	ECG-channel-feature	requireChild, annotation=dc:source Wikipedia, annotation=dc:source Beniczky ea 2013 Table 9, annotation=dc:source Beniczky ea 2017 Table 16	The time from the start of the Q wave to the end of the T wave
HED_0042441	3	ECG-QT-period-#	ECG-QT-period	takesValue, valueClass=numericClass, unitClass=timeUnits	
HED_0042442	2	ECG-normal-rhythm	ECG-channel-feature	suggestedTag=Frequency, annotation=dc:source Beniczky ea 2017 Table 16	Normal rhythm.
HED_0042443	3	ECG-normal-rhythm-#	ECG-normal-rhythm	takesValue, valueClass=textClass	Free text.
HED_0042444	2	ECG-arrhythmia	ECG-channel-feature	annotation=dc:source Beniczky ea 2017 Table 16	Free text annotating characteristics of arrythymia.
HED_0042445	3	ECG-arrhythmia-#	ECG-arrhythmia	takesValue, valueClass=textClass	Free text.
HED_0042446	2	ECG-asystolia	ECG-channel-feature	annotation=dc:source Wikipedia, annotation=dc:source Beniczky ea 2013 Table 9	Absence of ventricular contractions in the context of a lethal heart arrhythmia. Duration in seconds of the absence.
HED_0042447	3	ECG-asystolia-#	ECG-asystolia	takesValue, valueClass=numericClass, unitClass=timeUnits	
HED_0042448	2	ECG-bradycardia	ECG-channel-feature	suggestedTag=Frequency, annotation=dc:source Wikipedia, annotation=dc:source Beniczky ea 2017 Table 16, annotation=dc:source Beniczky ea 2013 Table 9	A resting heart rate under 60 beats per minute. Numerical value for frequency in beats/minute.
HED_0042449	3	ECG-bradycardia-#	ECG-bradycardia	takesValue, valueClass=textClass	Free text.
HED_0042450	2	ECG-extrasystole	ECG-channel-feature	annotation=dc:source Wikipedia, annotation=dc:source Beniczky ea 2017 Table 16	A heart rhythm disorder corresponding to a premature contraction of one of the chambers of the heart.
HED_0042451	3	ECG-extrasystole-#	ECG-extrasystole	takesValue, valueClass=textClass	Free text.
HED_0042452	2	ECG-ventricular-premature-depolarization	ECG-channel-feature	annotation=dc:source Wikipedia, annotation=dc:source Beniczky ea 2017 Table 16	A premature ventricular contraction (PVC) is a common event where the heartbeat is initiated by Purkinje fibers in the ventricles rather than by the sinoatrial node.
HED_0042453	3	ECG-ventricular-premature-depolarization-#	ECG-ventricular-premature-depolarization	takesValue, valueClass=textClass	Free text.
HED_0042454	2	ECG-tachycardia	ECG-channel-feature	suggestedTag=Frequency, annotation=dc:source Wikipedia, annotation=dc:source Beniczky ea 2017 Table 16, annotation=dc:source Beniczky ea 2013 Table 9	A resting heart rate over 100 beats per minute. Numerical value for frequency in beats/minute.
HED_0042455	3	ECG-tachycardia-#	ECG-tachycardia	takesValue, valueClass=textClass	
HED_0042456	2	Other-ECG-feature	ECG-channel-feature	requireChild, annotation=dc:source Beniczky ea 2017 Table 16	
HED_0042457	3	Other-ECG-feature-#	Other-ECG-feature	takesValue, valueClass=textClass	Free text.
HED_0042458	1	EMG-channel-feature	Polygraphic-channel-feature	suggestedTag=Feature-significance-to-recording, suggestedTag=Symmetrical, suggestedTag=Left, suggestedTag=Right, annotation=dc:source Beniczky ea 2017 Section 13 Table 16	Findings in Electromyography recordings. Suggested tags can be used to note the side of the muscle (Left or Right). The order of activation may be indicated using Temporal-relation: (Left, (Before,Right)).
HED_0042459	2	EMG-muscle-name	EMG-channel-feature	requireChild, annotation=dc:source Beniczky ea 2017 Table 16	
HED_0042460	3	EMG-muscle-name-#	EMG-muscle-name	takesValue, valueClass=textClass	Free text.
HED_0042461	2	Myoclonus	EMG-channel-feature	annotation=dc:source Beniczky ea 2017 Table 16	
HED_0042462	3	Negative-myoclonus	Myoclonus	annotation=dc:source Beniczky ea 2017 Table 16	
HED_0042463	3	Myoclonus-rhythmic	Myoclonus	annotation=dc:source Beniczky ea 2017 Table 16	Numerical value for frequency.
HED_0042464	4	Myoclonus-rhythmic-#	Myoclonus-rhythmic	takesValue, valueClass=numericClass, unitClass=frequencyUnits	
HED_0042465	3	Myoclonus-arrhythmic	Myoclonus	annotation=dc:source Beniczky ea 2017 Table 16	
HED_0042466	3	Myoclonus-synchronous	Myoclonus	annotation=dc:source Beniczky ea 2017 Table 16	
HED_0042467	3	Myoclonus-asynchronous	Myoclonus	annotation=dc:source Beniczky ea 2017 Table 16	
HED_0042468	2	PLMS	EMG-channel-feature	annotation=dc:source Beniczky ea 2017 Table 16	Periodic limb movements in sleep.
HED_0042469	2	Spasm	EMG-channel-feature	annotation=dc:source Beniczky ea 2017 Table 16	
HED_0042470	2	Tonic-contraction	EMG-channel-feature	annotation=dc:source Beniczky ea 2017 Table 16	
HED_0042471	2	Other-EMG-features	EMG-channel-feature	requireChild, annotation=dc:source Beniczky ea 2017 Table 16	
HED_0042472	3	Other-EMG-features-#	Other-EMG-features	takesValue, valueClass=textClass	Free text.
HED_0042473	1	Other-polygraphic-channel-feature	Polygraphic-channel-feature	requireChild, annotation=dc:source Beniczky ea 2017 Section 13	Add the name and type of the polygraphic channel as well as the feature in the description.
HED_0042474	2	Other-polygraphic-channel-feature-#	Other-polygraphic-channel-feature	takesValue, valueClass=textClass	Free text.
HED_0042475	0	Sleep-and-drowsiness	HedTag	annotation=dc:source Beniczky ea 2013 Appendix S1	The features of the ongoing activity during sleep are scored here. If abnormal graphoelements appear, disappear or change their morphology during sleep, that is not scored here but at the entry corresponding to that graphoelement (as a modulator).
HED_0042476	1	Sleep-architecture	Sleep-and-drowsiness	suggestedTag=Property-not-possible-to-determine, annotation=dc:source Beniczky ea 2013 Appendix S3	For longer recordings. Only to be scored if whole-night sleep is part of the recording. It is a global descriptor of the structure and pattern of sleep: estimation of the amount of time spent in REM and NREM sleep, sleep duration, NREM-REM cycle.
HED_0042477	2	Normal-sleep-architecture	Sleep-architecture	annotation=dc:source Benizcky ea 2013 Appendix S3	Recording containing sleep-patterns that are considered normal for the attained sleep stages and for the age.
HED_0042478	2	Abnormal-sleep-architecture	Sleep-architecture	annotation=dc:source Benizcky ea 2013 Appendix S3	Absence or consistently marked amplitude asymmetry (>50%) of a normal sleep graphoelement.
HED_0042479	1	Sleep-stage-reached	Sleep-and-drowsiness	requireChild, suggestedTag=Property-not-possible-to-determine, suggestedTag=Feature-significance-to-recording, annotation=dc:source Beniczky ea 2017 Section 7	For normal sleep patterns the sleep stages reached during the recording can be specified.
HED_0042480	2	Sleep-stage-N1	Sleep-stage-reached	annotation=dc:source Beniczky ea 2017 Section 7	Sleep stage 1.
HED_0042481	3	Sleep-stage-N1-#	Sleep-stage-N1	takesValue, valueClass=textClass, annotation=dc:source Beniczky ea 2017 Section 7	Free text.
HED_0042482	2	Sleep-stage-N2	Sleep-stage-reached	annotation=dc:source Beniczky ea 2017 Section 7	Sleep stage 2.
HED_0042483	3	Sleep-stage-N2-#	Sleep-stage-N2	takesValue, valueClass=textClass	Free text.
HED_0042484	2	Sleep-stage-N3	Sleep-stage-reached	annotation=dc:source Beniczky ea 2017 Section 7	Sleep stage 3.
HED_0042485	3	Sleep-stage-N3-#	Sleep-stage-N3	takesValue, valueClass=textClass	Free text.
HED_0042486	2	Sleep-stage-REM	Sleep-stage-reached	annotation=dc:source Beniczky ea 2017 Section 7	Rapid eye movement.
HED_0042487	3	Sleep-stage-REM-#	Sleep-stage-REM	takesValue, valueClass=textClass	Free text.
HED_0042488	1	Sleep-spindles	Sleep-and-drowsiness	suggestedTag=Feature-significance-to-recording, suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Asymmetrical, suggestedTag=Symmetrical, annotation=dc:source Beniczky ea 2013 Appendix S3, annotation=dc:source Beniczky ea 2017 Section 7	Burst at 11-15 Hz but mostly at 12-14 Hz generally diffuse but of higher voltage over the central regions of the head, occurring during sleep. Amplitude varies but is mostly below 50 microV in the adult.
HED_0042489	1	Vertex-wave	Sleep-and-drowsiness	suggestedTag=Feature-significance-to-recording, suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Asymmetrical, suggestedTag=Symmetrical, annotation=dc:source Beniczky ea 2013 Appendix S3, annotation=dc:source Beniczky ea 2017 Section 7	Sharp potential, maximal at the vertex, negative relative to other areas, apparently occurring spontaneously during sleep or in response to a sensory stimulus during sleep or wakefulness. May be single or repetitive. Amplitude varies but rarely exceeds 250 microV. Abbreviation: V wave. Synonym: vertex sharp wave.
HED_0042490	1	K-complex	Sleep-and-drowsiness	suggestedTag=Feature-significance-to-recording, suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Asymmetrical, suggestedTag=Symmetrical, annotation=dc:source Beniczky ea 2013 Appendix S3, annotation=dc:source Beniczky ea 2017 Section 7	A burst of somewhat variable appearance, consisting most commonly of a high voltage negative slow wave followed by a smaller positive slow wave frequently associated with a sleep spindle. Duration greater than 0.5 s. Amplitude is generally maximal in the frontal vertex. K complexes occur during nonREM sleep, apparently spontaneously, or in response to sudden sensory / auditory stimuli, and are not specific for any individual sensory modality.
HED_0042491	1	Saw-tooth-waves	Sleep-and-drowsiness	suggestedTag=Feature-significance-to-recording, suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Asymmetrical, suggestedTag=Symmetrical, annotation=dc:source Beniczky ea 2013 Appendix S3, annotation=dc:source Beniczky ea 2017 Section 7	Vertex negative 2-5 Hz waves occurring in series during REM sleep.
HED_0042492	1	POSTS	Sleep-and-drowsiness	suggestedTag=Feature-significance-to-recording, suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Asymmetrical, suggestedTag=Symmetrical, annotation=dc:source Beniczky ea 2013 Appendix S3, annotation=dc:source Beniczky ea 2017 Section 7	Positive occipital sharp transients of sleep. Sharp transient maximal over the occipital regions, positive relative to other areas, apparently occurring spontaneously during sleep. May be single or repetitive. Amplitude varies but is generally below 50 microV.
HED_0042493	1	Hypnagogic-hypersynchrony	Sleep-and-drowsiness	suggestedTag=Feature-significance-to-recording, suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Asymmetrical, suggestedTag=Symmetrical, annotation=dc:source Beniczky ea 2013 Appendix S3, annotation=dc:source Beniczky ea 2017 Section 7	Hypnagogic/hypnopompic hypersynchrony in children. Bursts of bilateral, synchronous delta or theta activity of large amplitude, occasionally with superimposed faster components, occurring during falling asleep or during awakening, in children.
HED_0042494	1	Non-reactive-sleep	Sleep-and-drowsiness	annotation=dc:source Beniczky ea 2013 Appendix S3, annotation=dc:source Beniczky ea 2017 Section 7	EEG activity consisting of normal sleep graphoelements, but which cannot be interrupted by external stimuli/ the patient cannot be wakened.
HED_0042495	0	Uncertain-significant-pattern	HedTag	annotation=dc:source Beniczky ea 2013 Appendix S1, annotation=dc:source Beniczky ea 2017 Table 14	EEG graphoelements or rhythms that resemble abnormal patterns but that are not necessarily associated with a pathology, and the physician does not consider them abnormal in the context of the scored recording (like normal variants and patterns).
HED_0042496	1	Sharp-transient-pattern	Uncertain-significant-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2017 Table 14	Sharp transient.
